Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_scaled,NA_ratio,EU_ratio,JP_ratio,Other_ratio,Platform_Gen,Genre_encoded,Platform_Gen_encoded,Era,Cluster_K2,Cluster_K3
Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,2011,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,1,2,8th gen (11+),0.0,1.0
The Legend of Heroes: Trails in the Sky Second Chapter,PSP,2007,Role-Playing,Falcom Corporation,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,7,2,7th gen (03–10),0.0,1.0
Zero Escape: Zero Time Dilemma,PSV,2016,Adventure,Aksys Games,0.03,0.0,0.02,0.01,0.06,83.0,31.0,8.3,116.0,"Spike Chunsoft, Chime",M,83.0,0.4999999916666668,0.0,0.3333333277777779,0.1666666638888889,Handheld,1,4,8th gen (11+),1.0,0.0
Bionicle Heroes,DS,2006,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,0.06,72.0,11.0,6.4,15.0,Amaze Entertainment,T,64.0,0.9999999833333336,0.0,0.0,0.0,7th-gen,8,2,7th gen (03–10),1.0,0.0
Mystic Heroes,PS2,2002,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,67.0,7.0,8.6,14.0,Koei,T,86.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,0,1,5th–6th gen (95–02),1.0,2.0
Tron 2.0: Killer App,GBA,2004,Action,Disney Interactive Studios,0.04,0.02,0.0,0.0,0.06,68.0,16.0,,,Digital Eclipse,E,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,0,1,7th gen (03–10),1.0,0.0
Jurassic Park III: Park Builder,GBA,2001,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,65.0,5.0,8.0,5.0,Konami,E,80.0,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,9,1,5th–6th gen (95–02),1.0,0.0
Unchained Blades ,PSP,2011,Role-Playing,FuRyu,0.0,0.0,0.06,0.0,0.06,61.0,8.0,7.5,15.0,FuRyu,T,75.0,0.0,0.0,0.9999999833333336,0.0,7th-gen,7,2,8th gen (11+),0.0,1.0
NHL Legacy,X360,2015,Action,Electronic Arts,0.06,0.0,0.0,0.01,0.06,,,,,,,,0.9999999833333336,0.0,0.0,0.1666666638888889,7th-gen,0,2,8th gen (11+),1.0,0.0
Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Fighting,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,2,2,8th gen (11+),0.0,1.0
Santa Claus Is Comin' to Town!,DS,2011,Puzzle,Crave Entertainment,0.06,0.0,0.0,0.0,0.06,,,,,,,,0.9999999833333336,0.0,0.0,0.0,7th-gen,5,2,8th gen (11+),1.0,0.0
Disney Infinity 2.0: Marvel Super Heroes,PSV,2015,Action,Disney Interactive Studios,0.0,0.05,0.0,0.01,0.06,,,,,,,,0.0,0.8333333194444448,0.0,0.1666666638888889,Handheld,0,4,8th gen (11+),1.0,2.0
Octomania,Wii,2007,Puzzle,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,66.0,9.0,,,Compile Heart,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10),1.0,0.0
Godzilla (2014),PS3,2014,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,0,2,8th gen (11+),0.0,1.0
Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,6th-gen,1,1,7th gen (03–10),0.0,1.0
Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,35.0,7.0,4.7,10.0,Nikitova Games,E10+,47.0,0.9999999833333336,0.0,0.0,0.0,7th-gen,2,2,7th gen (03–10),1.0,0.0
LEGO Bionicle,GBA,2001,Platform,LEGO Media,0.04,0.02,0.0,0.0,0.06,,,,,Saffire,E,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,4,1,5th–6th gen (95–02),1.0,0.0
Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,8th-gen,0,3,8th gen (11+),0.0,1.0
Power Shovel,PS,2000,Action,JVC,0.03,0.02,0.0,0.0,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.0,5th-gen,0,0,5th–6th gen (95–02),1.0,0.0
Bomberman Land,PSP,2007,Misc,Hudson Entertainment,0.06,0.0,0.0,0.0,0.06,55.0,14.0,7.8,4.0,Racjin,E,78.0,0.9999999833333336,0.0,0.0,0.0,7th-gen,3,2,7th gen (03–10),1.0,0.0
A llI S.V.: A Ressha de Gyoukou 3 Super Version,SNES,1995,Simulation,Pack-In-Video,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,Retro,9,7,5th–6th gen (95–02),0.0,1.0
My Pet Chimp,DS,2010,Simulation,505 Games,0.06,0.0,0.0,0.0,0.06,,,,,505 Games,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,9,2,7th gen (03–10),1.0,0.0
Generator Rex: Agent of Providence,X360,2011,Action,Activision,0.05,0.01,0.0,0.0,0.06,,,4.0,6.0,Virtuos,E10+,40.0,0.8333333194444448,0.1666666638888889,0.0,0.0,7th-gen,0,2,8th gen (11+),1.0,0.0
Chrysler Classic Racing,Wii,2008,Racing,Zoo Games,0.06,0.0,0.0,0.0,0.06,40.0,4.0,,,Extra Mile Studios,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,6,2,7th gen (03–10),1.0,0.0
Spy Games: Elevator Mission,Wii,2007,Shooter,Tommo,0.06,0.0,0.0,0.0,0.06,,,,,Tommo,T,,0.9999999833333336,0.0,0.0,0.0,7th-gen,8,2,7th gen (03–10),1.0,0.0
The Book of Unwritten Tales: The Critter Chronicles,PC,2011,Action,Crimson Cow,0.0,0.05,0.0,0.01,0.06,,,,,,,,0.0,0.8333333194444448,0.0,0.1666666638888889,PC,0,6,8th gen (11+),1.0,2.0
Steins;Gate,PS3,2012,Adventure,PQube,0.01,0.02,0.02,0.01,0.06,83.0,8.0,8.7,51.0,Nitro+,M,87.0,0.1666666638888889,0.3333333277777779,0.3333333277777779,0.1666666638888889,7th-gen,1,2,8th gen (11+),1.0,2.0
Nights of Azure,PS4,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,67.0,40.0,7.6,71.0,Gust,T,76.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,8th-gen,0,3,8th gen (11+),1.0,2.0
Strike Force Bowling,GC,2005,Sports,Crave Entertainment,0.05,0.01,0.0,0.0,0.06,47.0,4.0,,,Crave,E,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,10,1,7th gen (03–10),1.0,0.0
Age of Empires Online,PC,2011,Strategy,Microsoft Game Studios,0.01,0.04,0.0,0.01,0.06,70.0,44.0,5.6,186.0,Gas Powered Games,E10+,56.0,0.1666666638888889,0.6666666555555558,0.0,0.1666666638888889,PC,11,6,8th gen (11+),1.0,2.0
Earth Defense Force 2017 Portable,PSV,2012,Action,D3Publisher,0.0,0.0,0.06,0.0,0.06,68.0,36.0,7.9,31.0,Sandlot,T,79.0,0.0,0.0,0.9999999833333336,0.0,Handheld,0,4,8th gen (11+),0.0,1.0
Atelier Iris 2: The Azoth Of Destiny,PS2,2005,Role-Playing,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,68.0,34.0,7.8,14.0,Gust,E10+,78.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,7,1,7th gen (03–10),1.0,2.0
Spy Fox in Dry Cereal,Wii,2008,Adventure,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06,,,,,"Humongous Entertainment, Mistic Software",E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,1,2,7th gen (03–10),1.0,0.0
There,PS,2002,Simulation,Infogrames,0.03,0.02,0.0,0.0,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.0,5th-gen,9,0,5th–6th gen (95–02),1.0,0.0
Tokimeki no Houkago,PS,1998,Misc,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,5th-gen,3,0,5th–6th gen (95–02),0.0,1.0
Championship Surfer,PS,2000,Sports,Mattel Interactive,0.03,0.02,0.0,0.0,0.06,57.0,5.0,,,Krome Studios,E,,0.4999999916666668,0.3333333277777779,0.0,0.0,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
Zumba Fitness Core,Wii,2012,Misc,505 Games,0.0,0.06,0.0,0.01,0.06,,,,,Zoe Mode,E10+,,0.0,0.9999999833333336,0.0,0.1666666638888889,7th-gen,3,2,8th gen (11+),1.0,2.0
Lego Batman 3: Beyond Gotham,PC,2014,Action,Warner Bros. Interactive Entertainment,0.0,0.06,0.0,0.0,0.06,,,6.8,21.0,TT Games,E10+,68.0,0.0,0.9999999833333336,0.0,0.0,PC,0,6,8th gen (11+),1.0,2.0
Di-Gata Defenders,DS,2008,Role-Playing,Game Factory,0.06,0.0,0.0,0.0,0.06,,,,,Mystic Software,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,7,2,7th gen (03–10),1.0,0.0
Monster Garage,XB,2004,Strategy,Activision Value,0.05,0.01,0.0,0.0,0.06,38.0,5.0,,,Activision Value,T,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,11,1,7th gen (03–10),1.0,0.0
ZhuZhu Pets: Quest for Zhu,DS,2011,Misc,Activision,0.06,0.0,0.0,0.0,0.06,,,,,,,,0.9999999833333336,0.0,0.0,0.0,7th-gen,3,2,8th gen (11+),1.0,0.0
Akai Katana Shin,X360,2011,Shooter,Cave,0.04,0.0,0.01,0.0,0.06,,,,,,,,0.6666666555555558,0.0,0.1666666638888889,0.0,7th-gen,8,2,8th gen (11+),1.0,0.0
A-Train: City Simulator,3DS,2014,Simulation,ArtDink,0.0,0.0,0.06,0.0,0.06,65.0,4.0,,,Artdink,E10+,,0.0,0.0,0.9999999833333336,0.0,8th-gen,9,3,8th gen (11+),0.0,1.0
Tecmo Classic Arcade,XB,2005,Misc,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,55.0,26.0,,,Tecmo,E,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,3,1,7th gen (03–10),1.0,0.0
2 Games in 1: Sonic Pinball Party & Columns Crown,GBA,2005,Misc,Sega,0.04,0.02,0.0,0.0,0.06,,,,,,,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,3,1,7th gen (03–10),1.0,0.0
Mad Maestro!,PS2,2001,Misc,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,3,1,5th–6th gen (95–02),1.0,2.0
Densha De Go! 3 Tsuukinhen,PS2,2001,Simulation,Taito,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,6th-gen,9,1,5th–6th gen (95–02),0.0,1.0
Biker Mice From Mars,PS2,2006,Racing,Game Factory,0.03,0.02,0.0,0.01,0.06,27.0,4.0,,,Creat Studios,E10+,,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,6,1,7th gen (03–10),1.0,2.0
From The Abyss,DS,2008,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,0.06,59.0,9.0,8.0,5.0,Sonic Powered,E,80.0,0.9999999833333336,0.0,0.0,0.0,7th-gen,7,2,7th gen (03–10),1.0,0.0
Jewel Quest IV: Heritage,DS,2011,Puzzle,iWin,0.0,0.05,0.0,0.01,0.06,,,,,Engine Software,E,,0.0,0.8333333194444448,0.0,0.1666666638888889,7th-gen,5,2,8th gen (11+),1.0,2.0
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,PSP,2006,Misc,Daito,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Sudoku Ball Detective,DS,2009,Puzzle,Playlogic Game Factory,0.06,0.0,0.0,0.0,0.06,54.0,6.0,,,Whitebear,E10+,,0.9999999833333336,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10),1.0,0.0
The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.0,0.06,68.0,7.0,6.8,33.0,TT Games,E10+,68.0,0.3333333277777779,0.6666666555555558,0.0,0.0,PC,0,6,8th gen (11+),1.0,2.0
DuckTales: Remastered,WiiU,2013,Action,Capcom,0.06,0.0,0.0,0.01,0.06,76.0,10.0,7.9,100.0,WayForward,E,79.0,0.9999999833333336,0.0,0.0,0.1666666638888889,8th-gen,0,3,8th gen (11+),1.0,0.0
Giants: Citizen Kabuto,PS2,2001,Shooter,Interplay,0.03,0.02,0.0,0.01,0.06,79.0,15.0,6.9,8.0,Digital Mayhem,T,69.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,8,1,5th–6th gen (95–02),1.0,2.0
Steins;Gate,X360,2009,Adventure,5pb,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,1,2,7th gen (03–10),0.0,1.0
Crayon Shin-chan: Arashi o Yobu Kasukabe Eiga Stars!,3DS,2014,Adventure,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,8th-gen,1,3,8th gen (11+),0.0,1.0
Star Wars Knights of the Old Republic II: The Sith Lords,PC,2005,Role-Playing,LucasArts,0.01,0.04,0.0,0.01,0.06,,,,,,,,0.1666666638888889,0.6666666555555558,0.0,0.1666666638888889,PC,7,6,7th gen (03–10),1.0,2.0
MX vs. ATV Supercross,X360,2014,Racing,Nordic Games,0.03,0.02,0.0,0.01,0.06,48.0,10.0,4.8,14.0,Nordic Games Publishing,E,48.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,7th-gen,6,2,8th gen (11+),1.0,2.0
Grand Kingdom,PSV,2015,Role-Playing,Nippon Ichi Software,0.01,0.01,0.04,0.01,0.06,76.0,11.0,8.8,33.0,Spike Chunsoft,T,88.0,0.1666666638888889,0.1666666638888889,0.6666666555555558,0.1666666638888889,Handheld,7,4,8th gen (11+),0.0,2.0
Risen 3: Titan Lords,PS4,2015,Role-Playing,Deep Silver,0.0,0.05,0.0,0.01,0.06,,,,,,,,0.0,0.8333333194444448,0.0,0.1666666638888889,8th-gen,7,3,8th gen (11+),1.0,2.0
Guilty Gear XX Accent Core Plus,PS2,2008,Fighting,PQube,0.03,0.02,0.0,0.01,0.06,,,8.0,7.0,Arc System Works,T,80.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,2,1,7th gen (03–10),1.0,2.0
LEGO Batman: The Videogame,PC,2008,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0.0,0.01,0.06,80.0,15.0,7.8,61.0,Traveller's Tales,E10+,78.0,0.3333333277777779,0.4999999916666668,0.0,0.1666666638888889,PC,0,6,7th gen (03–10),1.0,2.0
Alone in the Dark,PS2,2008,Adventure,Atari,0.03,0.02,0.0,0.01,0.06,47.0,10.0,5.4,24.0,Hydravision,M,54.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,1,1,7th gen (03–10),1.0,2.0
Muppets Party Cruise,PS2,2003,Misc,TDK Mediactive,0.03,0.02,0.0,0.01,0.06,61.0,11.0,8.0,6.0,Mass Media,E,80.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,3,1,7th gen (03–10),1.0,2.0
Higurashi Daybreak Portable,PSP,2008,Adventure,Alchemist,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,1,2,7th gen (03–10),0.0,1.0
Shonen Jump's One Piece: Grand Battle,GC,2005,Fighting,Namco Bandai Games,0.05,0.01,0.0,0.0,0.06,,,,,,,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,2,1,7th gen (03–10),1.0,0.0
Transformer: Rise of the Dark Spark,WiiU,2014,Action,Activision,0.04,0.01,0.0,0.01,0.06,,,,,,,,0.6666666555555558,0.1666666638888889,0.0,0.1666666638888889,8th-gen,0,3,8th gen (11+),1.0,0.0
Barbie Horse Adventures: Wild Horse Rescue,XB,2003,Sports,Vivendi Games,0.05,0.01,0.0,0.0,0.06,,,,,,,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,10,1,7th gen (03–10),1.0,0.0
Blast Lacrosse,PS,2001,Sports,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.0,5th-gen,10,0,5th–6th gen (95–02),1.0,0.0
Kikou Heidan J-Phoenix,PS2,2001,Action,Takara,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,6th-gen,0,1,5th–6th gen (95–02),0.0,1.0
Backyard NFL Football '10,PS2,2009,Sports,Atari,0.03,0.02,0.0,0.01,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,10,1,7th gen (03–10),1.0,2.0
DreamWorks Super Star Kartz,X360,2011,Racing,Activision,0.05,0.01,0.0,0.0,0.06,,,,,Activision,E,,0.8333333194444448,0.1666666638888889,0.0,0.0,7th-gen,6,2,8th gen (11+),1.0,0.0
Earth Defense Force 4.1: The Shadow of New Despair,PS4,2015,Shooter,Xseed Games,0.03,0.02,0.0,0.01,0.06,64.0,40.0,7.9,51.0,Sandlot,M,79.0,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,8th-gen,8,3,8th gen (11+),1.0,2.0
Legend of Kay,DS,2010,Action,JoWood Productions,0.06,0.0,0.0,0.0,0.06,,,,,Firehazard Studio,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10),1.0,0.0
Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005,Action,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,,,,,,,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,0,1,7th gen (03–10),1.0,0.0
Bubble Bobble: Old & New,GBA,2002,Puzzle,Empire Interactive,0.04,0.02,0.0,0.0,0.06,,,,,,,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,5,1,5th–6th gen (95–02),1.0,0.0
Speed,Wii,2010,Racing,Unknown,0.04,0.02,0.0,0.01,0.06,,,,,Zoo Games,E,,0.6666666555555558,0.3333333277777779,0.0,0.1666666638888889,7th-gen,6,2,7th gen (03–10),1.0,2.0
Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010,Fighting,Takara Tomy,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,2,2,7th gen (03–10),0.0,1.0
Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,2012,Action,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,0,2,8th gen (11+),0.0,1.0
Kekkon: Marriage,SAT,1995,Adventure,Shogakukan,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,5th-gen,1,0,5th–6th gen (95–02),0.0,1.0
KimiKiss,PS2,2006,Adventure,Enterbrain,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,6th-gen,1,1,7th gen (03–10),0.0,1.0
Nicola Kanshuu: Model * Oshare Audition 2,3DS,2011,Action,Alchemist,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,8th-gen,0,3,8th gen (11+),0.0,1.0
Cold Fear,XB,2005,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,71.0,41.0,7.6,20.0,Darkworks,M,76.0,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,0,1,7th gen (03–10),1.0,0.0
Imagine: Gymnast,DS,2008,Simulation,Ubisoft,0.05,0.01,0.0,0.0,0.06,,,,,Ubisoft,E,,0.8333333194444448,0.1666666638888889,0.0,0.0,7th-gen,9,2,7th gen (03–10),1.0,0.0
Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,PSP,2010,Misc,D3Publisher,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Challenge Me: Brain Puzzles,DS,2009,Puzzle,Oxygen Interactive,0.06,0.0,0.0,0.0,0.06,65.0,6.0,,,Oxygen Interactive,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10),1.0,0.0
Shining Force Feather,DS,2009,Strategy,Sega,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,11,2,7th gen (03–10),0.0,1.0
The Technomancer,PS4,2016,Role-Playing,Focus Home Interactive,0.02,0.04,0.0,0.01,0.06,60.0,38.0,6.7,116.0,Spiders,M,67.0,0.3333333277777779,0.6666666555555558,0.0,0.1666666638888889,8th-gen,7,3,8th gen (11+),1.0,2.0
Kurupoto Cool Cool Stars,DS,2007,Action,Starfish,0.06,0.0,0.0,0.0,0.06,,,,,Starfish SD,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10),1.0,0.0
Attack on Titan (KOEI),PS3,2016,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,0,2,8th gen (11+),0.0,1.0
Cocoto Kart Racer,Wii,2008,Racing,Conspiracy Entertainment,0.06,0.0,0.0,0.0,0.06,,,,,Neko Entertainment,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,6,2,7th gen (03–10),1.0,0.0
Mobile Suit Gundam 00: Gundam Meisters,PS2,2008,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,6th-gen,0,1,7th gen (03–10),0.0,1.0
Imagine: Cheerleader,DS,2009,Simulation,Ubisoft,0.06,0.0,0.0,0.0,0.06,,,,,1st Playable Productions,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,9,2,7th gen (03–10),1.0,0.0
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo! ,3DS,2014,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,8th-gen,0,3,8th gen (11+),0.0,1.0
Theme Park,DS,2007,Simulation,Electronic Arts,0.0,0.02,0.03,0.0,0.06,72.0,15.0,7.6,14.0,EA Japan Studio,E,76.0,0.0,0.3333333277777779,0.4999999916666668,0.0,7th-gen,9,2,7th gen (03–10),0.0,1.0
Call of Cthulhu: Dark Corners of the Earth,XB,2005,Adventure,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,77.0,51.0,8.1,37.0,Headfirst Productions,M,81.0,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,1,1,7th gen (03–10),1.0,0.0
The Great Escape,XB,2003,Action,SCi,0.05,0.01,0.0,0.0,0.06,55.0,24.0,,,Pivotal Games,T,,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,0,1,7th gen (03–10),1.0,0.0
Blur,PC,2010,Racing,Activision,0.01,0.04,0.0,0.01,0.06,81.0,24.0,7.4,177.0,Bizarre Creations,E10+,74.0,0.1666666638888889,0.6666666555555558,0.0,0.1666666638888889,PC,6,6,7th gen (03–10),1.0,2.0
Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,PS3,2014,Strategy,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,11,2,8th gen (11+),0.0,1.0
The Next BIG Thing,PC,2011,Adventure,Focus Home Interactive,0.0,0.05,0.0,0.01,0.06,75.0,30.0,7.9,35.0,Pendulo Studios,E10+,79.0,0.0,0.8333333194444448,0.0,0.1666666638888889,PC,1,6,8th gen (11+),1.0,2.0
Metal Gear Solid: Social Ops,PS2,2002,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.06,,,,,,,,0.4999999916666668,0.3333333277777779,0.0,0.1666666638888889,6th-gen,0,1,5th–6th gen (95–02),1.0,2.0
Minna no DS Seminar: Kanpeki Eitango Ryoku,DS,2006,Misc,TDK Core,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,3,2,7th gen (03–10),0.0,1.0
Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,DS,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,9,2,7th gen (03–10),0.0,1.0
PenPen TriIceLon,DC,1998,Racing,Infogrames,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,Other,6,5,5th–6th gen (95–02),0.0,1.0
Salt Lake 2002,GBA,2002,Sports,Ubisoft,0.04,0.02,0.0,0.0,0.06,55.0,7.0,,,DC Studios,E,,0.6666666555555558,0.3333333277777779,0.0,0.0,6th-gen,10,1,5th–6th gen (95–02),1.0,0.0
SBK 2011: FIM Superbike World Championship,X360,2011,Racing,Black Bean Games,0.0,0.05,0.0,0.01,0.06,,,,,,,,0.0,0.8333333194444448,0.0,0.1666666638888889,7th-gen,6,2,8th gen (11+),1.0,2.0
DropCast,DS,2008,Puzzle,THQ,0.06,0.0,0.0,0.0,0.06,66.0,4.0,,,Mikoishi,E,,0.9999999833333336,0.0,0.0,0.0,7th-gen,5,2,7th gen (03–10),1.0,0.0
Alien Syndrome,Wii,2007,Role-Playing,Sega,0.05,0.0,0.0,0.0,0.06,48.0,24.0,7.1,23.0,Totally Games,T,71.0,0.8333333194444448,0.0,0.0,0.0,7th-gen,7,2,7th gen (03–10),1.0,0.0
Vexx,GC,2003,Platform,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,71.0,22.0,7.3,6.0,Acclaim,T,73.0,0.8333333194444448,0.1666666638888889,0.0,0.0,6th-gen,4,1,7th gen (03–10),1.0,0.0
Crazy Chicken Tales,Wii,2009,Action,Conspiracy Entertainment,0.06,0.0,0.0,0.0,0.06,,,,,Conspiracy Entertainment,E10+,,0.9999999833333336,0.0,0.0,0.0,7th-gen,0,2,7th gen (03–10),1.0,0.0
Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,PSP,2010,Action,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,,,,,,,,0.0,0.0,0.9999999833333336,0.0,7th-gen,0,2,7th gen (03–10),0.0,1.0
